,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
59440,7/15/2021,849274.0,952.0,612.143,6443.0,2.0,1.571,91408.245,102.465,65.886,693.467,0.215,0.169,1.61,16.0,1.82,176.0,20.023,,,,,65608.0,18107630.0,1948.943,7.061,55940.0,6.021,0.011,91.4,tests performed,10986661.0,5753762.0,5231886.0,1013.0,12360.0,8399.0,118.25,61.93,56.31,0.01,904.0,4005.0,0.043,29.63,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59441,7/16/2021,850104.0,830.0,675.0,6444.0,1.0,1.429,91497.578,89.334,72.651,693.574,0.108,0.154,1.6,18.0,2.048,179.0,20.365,,,,,81877.0,18189507.0,1957.756,8.813,58850.0,6.334,0.011,87.2,tests performed,10993644.0,5754926.0,5237643.0,1075.0,6983.0,7626.0,118.33,61.94,56.37,0.01,821.0,2594.0,0.028,29.63,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59442,7/17/2021,850968.0,864.0,736.714,6446.0,2.0,1.571,91590.572,92.993,79.293,693.79,0.215,0.169,1.59,18.0,2.048,178.0,20.251,,,,,33001.0,18222508.0,1961.308,3.552,58625.0,6.31,0.013,79.6,tests performed,10995263.0,5755227.0,5238956.0,1080.0,1619.0,7112.0,118.34,61.94,56.39,0.01,765.0,1936.0,0.021,29.63,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59443,7/18/2021,851723.0,755.0,798.429,6449.0,3.0,1.571,91671.833,81.261,85.936,694.113,0.323,0.169,1.58,18.0,2.048,202.0,22.981,73.0,8.305,178.0,20.251,56702.0,18279210.0,1967.41,6.103,60658.0,6.529,0.013,76.0,tests performed,11007202.0,5757237.0,5248652.0,1313.0,11939.0,8220.0,118.47,61.97,56.49,0.01,885.0,2024.0,0.022,29.63,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,4772.9,6.61,-4.46,513.7121946
59444,7/19/2021,852943.0,1220.0,945.143,6450.0,1.0,1.714,91803.143,131.31,101.727,694.22,0.108,0.185,1.57,16.0,1.82,209.0,23.778,,,,,84223.0,18363433.0,1976.475,9.065,63813.0,6.868,0.015,67.5,tests performed,11021939.0,5760346.0,5259827.0,1766.0,14737.0,9481.0,118.63,62.0,56.61,0.02,1020.0,2135.0,0.023,29.63,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59445,7/20/2021,854434.0,1491.0,976.0,6452.0,2.0,1.714,91963.621,160.478,105.048,694.435,0.215,0.185,1.56,17.0,1.934,229.0,26.053,,,,,90595.0,18454028.0,1986.226,9.751,67869.0,7.305,0.014,69.5,tests performed,11036636.0,5762907.0,5271597.0,2132.0,14697.0,10397.0,118.79,62.03,56.74,0.02,1119.0,2092.0,0.023,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59446,7/21/2021,855552.0,1118.0,1032.857,6454.0,2.0,1.857,92083.952,120.332,111.167,694.651,0.215,0.2,1.53,18.0,2.048,237.0,26.963,,,,,85878.0,18539906.0,1995.469,9.243,71126.0,7.655,0.015,68.9,tests performed,11050938.0,5765186.0,5283302.0,2450.0,14302.0,10948.0,118.94,62.05,56.86,0.03,1178.0,2042.0,0.022,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59447,7/22/2021,856986.0,1434.0,1101.714,6457.0,3.0,2.0,92238.295,154.343,118.579,694.974,0.323,0.215,1.52,22.0,2.503,254.0,28.897,,,,,78815.0,18618721.0,2003.952,8.483,73013.0,7.858,0.015,66.3,tests performed,11067230.0,5767989.0,5296406.0,2835.0,16292.0,11510.0,119.12,62.08,57.01,0.03,1239.0,2032.0,0.022,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59448,7/23/2021,857977.0,991.0,1124.714,6457.0,0.0,1.857,92344.957,106.662,121.054,694.974,0.0,0.2,1.52,22.0,2.503,265.0,30.149,,,,,98252.0,18716973.0,2014.527,10.575,75352.0,8.11,0.015,67.0,tests performed,11077334.0,5769923.0,5304480.0,2931.0,10104.0,11956.0,119.23,62.1,57.09,0.03,1287.0,2142.0,0.023,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59449,7/24/2021,859398.0,1421.0,1204.286,6458.0,1.0,1.714,92497.901,152.944,129.619,695.081,0.108,0.185,1.53,21.0,2.389,263.0,29.921,,,,,60719.0,18777692.0,2021.063,6.535,79312.0,8.536,0.015,65.9,tests performed,11079316.0,5770502.0,5305877.0,2937.0,1982.0,12008.0,119.25,62.11,57.11,0.03,1292.0,2182.0,0.023,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59450,7/25/2021,860652.0,1254.0,1275.571,6460.0,2.0,1.571,92632.871,134.969,137.291,695.297,0.215,0.169,1.54,23.0,2.617,311.0,35.382,113.0,12.856,299.0,34.017,77027.0,18854719.0,2029.353,8.29,82216.0,8.849,0.016,64.5,tests performed,11099296.0,5774856.0,5321283.0,3157.0,19980.0,13156.0,119.46,62.16,57.27,0.03,1416.0,2517.0,0.027,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,4889.4,6.7,14.91,526.2512108
59451,7/26/2021,862717.0,2065.0,1396.286,6461.0,1.0,1.571,92855.129,222.258,150.284,695.404,0.108,0.169,1.54,33.0,3.754,341.0,38.795,,,,,102783.0,18957502.0,2040.416,11.063,84867.0,9.134,0.016,60.8,tests performed,11118041.0,5779915.0,5334650.0,3476.0,18745.0,13729.0,119.66,62.21,57.42,0.04,1478.0,2796.0,0.03,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59452,7/27/2021,864912.0,2195.0,1496.857,6461.0,0.0,1.286,93091.379,236.25,161.108,695.404,0.0,0.138,1.54,33.0,3.754,383.0,43.573,,,,,106029.0,19063531.0,2051.828,11.412,87072.0,9.372,0.017,58.2,tests performed,11137249.0,5785315.0,5348051.0,3883.0,19208.0,14373.0,119.87,62.27,57.56,0.04,1547.0,3201.0,0.034,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59453,7/28/2021,867240.0,2328.0,1669.714,6462.0,1.0,1.143,93341.944,250.565,179.713,695.512,0.108,0.123,1.53,33.0,3.754,400.0,45.507,,,,,102848.0,19166379.0,2062.897,11.07,89496.0,9.633,0.019,53.6,tests performed,11153807.0,5789220.0,5360249.0,4338.0,16558.0,14696.0,120.05,62.31,57.69,0.05,1582.0,3433.0,0.037,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59454,7/29/2021,869063.0,1823.0,1725.286,6466.0,4.0,1.286,93538.155,196.211,185.694,695.942,0.431,0.138,1.52,30.0,3.413,427.0,48.579,,,,,102056.0,19268435.0,2073.882,10.984,92816.0,9.99,0.019,53.8,tests performed,11172893.0,5793797.0,5374242.0,4854.0,19086.0,15095.0,120.26,62.36,57.84,0.05,1625.0,3687.0,0.04,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59455,7/30/2021,871343.0,2280.0,1909.429,6469.0,3.0,1.714,93783.554,245.399,205.514,696.265,0.323,0.185,1.53,34.0,3.868,427.0,48.579,,,,,111132.0,19379567.0,2085.843,11.961,94656.0,10.188,0.02,49.6,tests performed,11190264.0,5796350.0,5384951.0,8963.0,17371.0,16133.0,120.44,62.39,57.96,0.1,1736.0,3775.0,0.041,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59456,7/31/2021,874018.0,2675.0,2088.571,6473.0,4.0,2.143,94071.467,287.913,224.795,696.696,0.431,0.231,1.53,36.0,4.096,468.0,53.244,,,,,73837.0,19453404.0,2093.79,7.947,96530.0,10.39,0.022,46.2,tests performed,11201256.0,5797715.0,5388432.0,15109.0,10992.0,17420.0,120.56,62.4,58.0,0.16,1875.0,3888.0,0.042,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59457,8/1/2021,875801.0,1783.0,2164.143,6477.0,4.0,2.429,94263.373,191.906,232.929,697.126,0.431,0.261,1.53,37.0,4.209,541.0,61.549,251.0,28.556,514.0,58.477,80657.0,19534061.0,2102.471,8.681,97049.0,10.445,0.022,44.8,tests performed,11238595.0,5800740.0,5391721.0,46134.0,37339.0,19900.0,120.96,62.43,58.03,0.5,2142.0,3698.0,0.04,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,4962.1,6.72,8.93,534.0759875
59458,8/2/2021,879650.0,3849.0,2419.0,6487.0,10.0,3.714,94677.645,414.272,260.359,698.203,1.076,0.4,1.53,45.0,5.12,556.0,63.255,,,,,113799.0,19647860.0,2114.72,12.248,98623.0,10.615,0.025,40.8,tests performed,11303143.0,5803781.0,5394762.0,104600.0,64548.0,26443.0,121.66,62.47,58.06,1.13,2846.0,3409.0,0.037,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59459,8/3/2021,882798.0,3148.0,2555.143,6495.0,8.0,4.857,95016.468,338.823,275.013,699.064,0.861,0.523,1.51,55.0,6.257,597.0,67.92,,,,,110669.0,19758529.0,2126.631,11.911,99285.0,10.686,0.026,38.9,tests performed,11388536.0,5807083.0,5397940.0,183513.0,85393.0,35898.0,122.58,62.5,58.1,1.98,3864.0,3110.0,0.033,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59460,8/4/2021,885766.0,2968.0,2646.571,6503.0,8.0,5.857,95335.916,319.449,284.853,699.925,0.861,0.63,1.5,59.0,6.712,602.0,68.489,,,,,117291.0,19875820.0,2139.255,12.624,101349.0,10.908,0.026,38.3,tests performed,11475795.0,5810543.0,5401037.0,264215.0,87259.0,45998.0,123.52,62.54,58.13,2.84,4951.0,3046.0,0.033,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59461,8/5/2021,890201.0,4435.0,3019.714,6509.0,6.0,6.143,95813.26,477.344,325.015,700.57,0.646,0.661,1.51,63.0,7.167,650.0,73.95,,,,,116110.0,19991930.0,2151.752,12.497,103356.0,11.124,0.029,34.2,tests performed,11572072.0,5814972.0,5404501.0,352599.0,96277.0,57026.0,124.55,62.59,58.17,3.8,6138.0,3025.0,0.033,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59462,8/6/2021,893105.0,2904.0,3108.857,6516.0,7.0,6.714,96125.821,312.561,334.61,701.324,0.753,0.723,1.5,66.0,7.509,689.0,78.387,,,,,116006.0,20107936.0,2164.238,12.486,104053.0,11.199,0.03,33.5,tests performed,11620857.0,5817333.0,5406215.0,397309.0,48785.0,61513.0,125.08,62.61,58.19,4.28,6621.0,2998.0,0.032,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59463,8/7/2021,897326.0,4221.0,3329.714,6535.0,19.0,8.857,96580.131,454.311,358.381,703.369,2.045,0.953,1.5,66.0,7.509,742.0,84.416,,,,,83868.0,20191804.0,2173.265,9.027,105486.0,11.354,0.032,31.7,tests performed,11649769.0,5818318.0,5406825.0,424626.0,28912.0,64073.0,125.39,62.62,58.19,4.57,6896.0,2943.0,0.032,35.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59464,8/8/2021,900482.0,3156.0,3525.857,6542.0,7.0,9.286,96919.815,339.684,379.492,704.122,0.753,0.999,1.5,73.0,8.305,832.0,94.655,432.0,49.148,846.0,96.248,92862.0,20284666.0,2183.26,9.995,107229.0,11.541,0.033,30.4,tests performed,11737782.0,5823301.0,5409839.0,504642.0,88013.0,71312.0,126.33,62.68,58.23,5.43,7675.0,3223.0,0.035,52.78,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,5115.2,6.86,19.38,550.5542999
59465,8/9/2021,906405.0,5923.0,3822.143,6559.0,17.0,10.286,97557.314,637.499,411.381,705.952,1.83,1.107,1.5,89.0,10.125,850.0,96.703,,,,,142078.0,20426744.0,2198.552,15.292,111269.0,11.976,0.034,29.1,tests performed,11822427.0,5828596.0,5412764.0,581067.0,84645.0,74183.0,127.25,62.73,58.26,6.25,7984.0,3545.0,0.038,52.78,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59466,8/10/2021,910569.0,4164.0,3967.286,6571.0,12.0,10.857,98005.489,448.176,427.003,707.244,1.292,1.169,1.48,85.0,9.67,887.0,100.913,,,,,132830.0,20559574.0,2212.848,14.297,114435.0,12.317,0.035,28.8,tests performed,11906356.0,5834113.0,5415837.0,656406.0,83929.0,73974.0,128.15,62.79,58.29,7.06,7962.0,3861.0,0.042,52.78,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59467,8/11/2021,918237.0,7668.0,4638.714,6587.0,16.0,12.0,98830.804,825.315,499.27,708.966,1.722,1.292,1.48,87.0,9.898,952.0,108.308,,,,,139704.0,20699278.0,2227.885,15.036,117637.0,12.661,0.039,25.4,tests performed,11977382.0,5839740.0,5418667.0,718975.0,71026.0,71655.0,128.91,62.85,58.32,7.74,7712.0,4171.0,0.045,52.78,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59468,8/12/2021,924762.0,6525.0,4937.286,6604.0,17.0,13.571,99533.097,702.293,531.405,710.795,1.83,1.461,1.45,91.0,10.353,994.0,113.086,,,,,129807.0,20829085.0,2241.856,13.971,119594.0,12.872,0.041,24.2,tests performed,12046959.0,5846722.0,5421866.0,778371.0,69577.0,67841.0,129.66,62.93,58.36,8.38,7302.0,4536.0,0.049,52.78,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59469,8/13/2021,929274.0,4512.0,5167.0,6611.0,7.0,13.571,100018.728,485.631,556.13,711.549,0.753,1.461,1.43,98.0,11.149,1009.0,114.792,,,,,131063.0,20960148.0,2255.963,14.106,121745.0,13.104,0.042,23.6,tests performed,12096491.0,5850475.0,5423822.0,822194.0,49532.0,67948.0,130.2,62.97,58.38,8.85,7313.0,4735.0,0.051,52.78,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59470,8/14/2021,934896.0,5622.0,5367.143,6622.0,11.0,12.429,100623.83,605.102,577.671,712.733,1.184,1.338,1.41,109.0,12.401,1054.0,119.912,,,,,83151.0,21043299.0,2264.912,8.95,121642.0,13.092,0.044,22.7,tests performed,12143923.0,5852706.0,5424588.0,866629.0,47432.0,70593.0,130.71,62.99,58.39,9.33,7598.0,4913.0,0.053,52.78,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59471,8/15/2021,939360.0,4464.0,5554.0,6668.0,46.0,18.0,101104.294,480.465,597.783,717.684,4.951,1.937,1.39,120.0,13.652,1179.0,134.133,619.0,70.423,1188.0,135.157,92696.0,21135995.0,2274.889,9.977,121618.0,13.09,0.046,21.9,tests performed,12253412.0,5859865.0,5429051.0,964496.0,109489.0,73661.0,131.88,63.07,58.43,10.38,7928.0,5223.0,0.056,52.78,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,5325.1,7.06,25.97,573.1460553
59472,8/16/2021,948058.0,8698.0,5950.429,6687.0,19.0,18.286,102040.469,936.175,640.451,719.729,2.045,1.968,1.38,122.0,13.88,1158.0,131.744,,,,,152758.0,21288753.0,2291.331,16.442,123144.0,13.254,0.048,20.7,tests performed,12354382.0,5866832.0,5433675.0,1053875.0,100970.0,75994.0,132.97,63.15,58.48,11.34,8179.0,5462.0,0.059,52.78,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59473,8/17/2021,956310.0,8252.0,6534.429,6704.0,17.0,19.0,102928.641,888.171,703.307,721.558,1.83,2.045,1.35,129.0,14.676,1220.0,138.798,,,,,149332.0,21438085.0,2307.403,16.073,125502.0,13.508,0.052,19.2,tests performed,12450136.0,5874390.0,5438707.0,1137039.0,95754.0,77683.0,134.0,63.23,58.54,12.24,8361.0,5754.0,0.062,52.78,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59474,8/18/2021,962193.0,5883.0,6279.429,6723.0,19.0,19.429,103561.834,633.193,675.861,723.603,2.045,2.091,1.32,144.0,16.383,1221.0,138.911,,,,,151880.0,21589965.0,2323.75,16.347,127241.0,13.695,0.049,20.3,tests performed,12532395.0,5883002.0,5443215.0,1206178.0,82259.0,79288.0,134.89,63.32,58.59,12.98,8534.0,6180.0,0.067,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59475,8/19/2021,970606.0,8413.0,6549.143,6752.0,29.0,21.143,104467.334,905.5,704.891,726.725,3.121,2.276,1.31,140.0,15.928,1231.0,140.049,,,,,146490.0,21736455.0,2339.517,15.767,129624.0,13.952,0.051,19.8,tests performed,12613422.0,5893054.0,5448346.0,1272022.0,81027.0,80923.0,135.76,63.43,58.64,13.69,8710.0,6619.0,0.071,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59476,8/20/2021,978212.0,7606.0,6991.143,6759.0,7.0,21.143,105285.976,818.642,752.464,727.478,0.753,2.276,1.3,144.0,16.383,1249.0,142.097,,,,,150614.0,21887069.0,2355.728,16.211,132417.0,14.252,0.053,18.9,tests performed,12681189.0,5897771.0,5451056.0,1332362.0,67767.0,83528.0,136.49,63.48,58.67,14.34,8990.0,6757.0,0.073,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59477,8/21/2021,985489.0,7277.0,7227.571,6775.0,16.0,21.857,106069.207,783.231,777.911,729.2,1.722,2.353,1.28,152.0,17.293,1272.0,144.714,,,,,102453.0,21989522.0,2366.755,11.027,135175.0,14.549,0.053,18.7,tests performed,12736832.0,5901263.0,5452556.0,1383013.0,55643.0,84701.0,137.09,63.52,58.69,14.89,9116.0,6937.0,0.075,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59478,8/22/2021,990524.0,5035.0,7309.143,6830.0,55.0,23.143,106611.129,541.922,786.691,735.12,5.92,2.491,1.27,155.0,17.634,1409.0,160.3,687.0,78.159,1427.0,162.348,110969.0,22100491.0,2378.699,11.944,137785.0,14.83,0.053,18.9,tests performed,12856402.0,5911145.0,5457319.0,1487938.0,119570.0,86141.0,138.37,63.62,58.74,16.01,9271.0,7326.0,0.079,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,5574.2,7.32,31.5,599.9569476
59479,8/23/2021,999110.0,8586.0,7293.143,6856.0,26.0,24.143,107535.249,924.12,784.969,737.918,2.798,2.599,1.25,162.0,18.431,1380.0,157.001,,,,,158483.0,22258974.0,2395.757,17.058,138603.0,14.918,0.053,19.0,tests performed,12965476.0,5922116.0,5461656.0,1581704.0,109074.0,87299.0,139.55,63.74,58.78,17.02,9396.0,7898.0,0.085,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59480,8/24/2021,1011223.0,12113.0,7844.714,6880.0,24.0,25.143,108838.984,1303.735,844.335,740.502,2.583,2.706,1.25,164.0,18.658,1347.0,153.246,,,,,155609.0,22414583.0,2412.505,16.748,139500.0,15.015,0.056,17.8,tests performed,13080104.0,5933916.0,5466269.0,1679919.0,114628.0,89995.0,140.78,63.87,58.83,18.08,9686.0,8504.0,0.092,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59481,8/25/2021,1017825.0,6602.0,7947.429,6908.0,28.0,26.429,109549.564,710.58,855.39,743.515,3.014,2.845,1.21,182.0,20.706,1337.0,152.109,,,,,148614.0,22563197.0,2428.5,15.995,139033.0,14.964,0.057,17.5,tests performed,13193423.0,5943623.0,5470642.0,1779158.0,113319.0,94433.0,142.0,63.97,58.88,19.15,10164.0,8660.0,0.093,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59482,8/26/2021,1028271.0,10446.0,8237.857,6937.0,29.0,26.429,110673.878,1124.314,886.649,746.637,3.121,2.845,1.21,175.0,19.909,1318.0,149.947,,,,,149350.0,22712547.0,2444.575,16.075,139442.0,15.008,0.059,16.9,tests performed,13309453.0,5953778.0,5475605.0,1880070.0,116030.0,99433.0,143.25,64.08,58.93,20.24,10702.0,8675.0,0.093,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59483,8/27/2021,1034623.0,6352.0,8058.714,6947.0,10.0,26.857,111357.55,683.672,867.368,747.713,1.076,2.891,1.19,179.0,20.365,1324.0,150.63,,,,,140097.0,22852644.0,2459.654,15.079,137939.0,14.847,0.058,17.1,tests performed,13373024.0,5958088.0,5478292.0,1936644.0,63571.0,98834.0,143.94,64.13,58.96,20.84,10638.0,8617.0,0.093,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59484,8/28/2021,1045800.0,11177.0,8615.857,6950.0,3.0,25.0,112560.542,1202.992,927.334,748.036,0.323,2.691,1.19,182.0,20.706,1316.0,149.719,,,,,107436.0,22960080.0,2471.217,11.563,138651.0,14.923,0.062,16.1,tests performed,13411605.0,5961788.0,5479722.0,1970095.0,38581.0,96396.0,144.35,64.17,58.98,21.2,10375.0,8646.0,0.093,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59485,8/29/2021,1051609.0,5809.0,8726.429,6989.0,39.0,22.714,113185.771,625.229,939.235,752.233,4.198,2.445,1.17,186.0,21.161,1449.0,164.851,724.0,82.368,1457.0,165.761,91352.0,23051432.0,2481.05,9.832,135849.0,14.622,0.064,15.6,tests performed,13507217.0,5972177.0,5485607.0,2049433.0,95612.0,92974.0,145.38,64.28,59.04,22.06,10007.0,8719.0,0.094,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,5813.3,7.55,29.89,625.6915294
59486,8/30/2021,1061488.0,9879.0,8911.143,7043.0,54.0,26.714,114249.058,1063.287,959.116,758.045,5.812,2.875,1.15,199.0,22.64,1418.0,161.324,,,,,152051.0,23203483.0,2497.415,16.365,134930.0,14.523,0.066,15.1,tests performed,13642245.0,5984559.0,5492528.0,2165158.0,135028.0,96681.0,146.83,64.41,59.12,23.3,10406.0,8920.0,0.096,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59487,8/31/2021,1066352.0,4864.0,7875.571,7043.0,0.0,23.286,114772.576,523.517,847.656,758.045,0.0,2.506,1.13,205.0,23.323,1355.0,154.156,,,,,162325.0,23365808.0,2514.886,17.471,135889.0,14.626,0.058,17.3,tests performed,13775363.0,5996705.0,5498946.0,2279712.0,133118.0,99323.0,148.27,64.54,59.19,24.54,10690.0,8970.0,0.097,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59488,9/1/2021,1082981.0,16629.0,9308.0,7086.0,43.0,25.429,116562.372,1789.797,1001.83,762.674,4.628,2.737,1.15,207.0,23.55,1330.0,151.312,,,,,149442.0,23515250.0,2530.971,16.085,136008.0,14.639,0.068,14.6,tests performed,13902451.0,6005792.0,5504860.0,2391799.0,127088.0,101290.0,149.63,64.64,59.25,25.74,10902.0,8881.0,0.096,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59489,9/2/2021,1096881.0,13900.0,9801.429,7122.0,36.0,26.429,118058.444,1496.071,1054.938,766.548,3.875,2.845,1.13,199.0,22.64,1291.0,146.875,,,,,141043.0,23656293.0,2546.151,15.181,134821.0,14.511,0.073,13.8,tests performed,14029591.0,6014636.0,5511939.0,2503016.0,127140.0,102877.0,151.0,64.74,59.33,26.94,11073.0,8694.0,0.094,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59490,9/3/2021,1104971.0,8090.0,10049.714,7129.0,7.0,26.0,118929.179,870.735,1081.661,767.302,0.753,2.798,1.08,189.0,21.502,1257.0,143.007,,,,,149807.0,23806100.0,2562.275,16.124,136208.0,14.66,0.074,13.6,tests performed,14096089.0,6018358.0,5515952.0,2561779.0,66498.0,103295.0,151.72,64.78,59.37,27.57,11118.0,8610.0,0.093,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
59491,9/4/2021,1112964.0,7993.0,9594.857,7154.0,25.0,29.143,119789.474,860.295,1032.704,769.992,2.691,3.137,1.04,202.0,22.981,1273.0,144.827,,,,,90418.0,23896518.0,2572.007,9.732,133777.0,14.399,0.072,13.9,tests performed,14130616.0,6021037.0,5517914.0,2591665.0,34527.0,102716.0,152.09,64.81,59.39,27.89,11055.0,8464.0,0.091,56.48,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,,,,
